"idnum","measurement.no","Speaker","Word","Iter","Vowel","Phonation","Tone","Duration","h1h2c","h1c","h2h4c","h42Kc","h2Kh5Kc","h1a1c","h1a2c","h1a3c","cpp","hnr05","hnr15","hnr25","hnr35","strF0","sF1","sF2","sB1","sB2","energy","soe"
2271,"08","m5","yu7","3","u","checked","L",119,0.557,0.917,-2.937,13.553,22.695,0.701,16.342,11.628,15.282,21.143,31.879,36.369,38.82,137.72,286.322,2151.99,15.887,511.909,0.266,0.051
2271,"09","m5","yu7","3","u","checked","L",119,-1.072,-1.287,-1.294,13.252,21.486,-0.522,14.525,8.601,15.222,19.544,31.02,34.988,37.76,140.275,294.648,2086.921,15.803,357.945,0.207,0.021
2271,"10","m5","yu7","3","u","checked","L",119,-1.413,-2.479,0.58,13.402,18.975,-0.621,14.645,8.533,15.222,19.544,31.02,34.988,37.76,139.942,299.061,1999.947,12.695,362.172,0.207,0.017
2272,"01","m5","yu7u","1","u","laryngealized","F",151,-1.273,-8.645,0.401,9.726,18.31,0.816,14.659,10.332,12.541,17.662,32.296,37.571,41.332,338.821,324.89,1802.517,5.143,204.498,0.09,0.076
2272,"02","m5","yu7u","1","u","laryngealized","F",151,-1.273,-8.645,0.401,9.726,18.31,0.816,14.659,10.332,11.402,18.155,31.252,33.553,37.283,323.322,326.735,1671.672,2.475,601.365,0.134,0.119
2272,"03","m5","yu7u","1","u","laryngealized","F",151,-1.249,-5.377,0.342,12.651,14.625,0.116,13.996,14.991,11.77,18.586,31.764,34.928,38.649,330.386,328.607,2072.444,2.505,530.941,0.143,0.119
2272,"04","m5","yu7u","1","u","laryngealized","F",151,-1.81,-4.875,-1.053,13.788,16.384,0.052,12.083,13.256,12.315,15.196,29.684,34.581,38.694,324.71,325.834,2165.482,3.059,314.265,0.158,0.134
2272,"05","m5","yu7u","1","u","laryngealized","F",151,-2.682,-4.872,0.052,16.622,13.348,0.238,13.404,11.841,13.237,15.189,29.564,35.92,39.889,307.036,324.896,1967.489,2.137,498.789,0.114,0.112
2272,"06","m5","yu7u","1","u","laryngealized","F",151,-1.986,-6.835,0.004,19.128,10.07,0.893,15.142,12.711,12.904,17.121,31.699,37.733,41.843,320.94,329.867,1909.647,5.595,632.977,0.051,0.061
2272,"07","m5","yu7u","1","u","laryngealized","F",151,-2.243,-10.627,1.124,12.352,15.179,0.438,14.391,11.721,12.922,18.261,33.586,39.375,43.268,307.292,319.677,1624.838,14.486,1259.308,0.039,0.068
2272,"08","m5","yu7u","1","u","laryngealized","F",151,-1.286,-12.809,0.837,0.968,26.157,0.492,15.634,5.901,12.944,18.779,34.795,40.501,43.538,295.909,312.292,980.595,19.326,1409.556,0.022,0.048
2272,"09","m5","yu7u","1","u","laryngealized","F",151,1.438,-13.908,0.655,-3.797,29.897,2.221,16.933,3.248,12.055,20.052,34.956,40.827,44.353,241.091,299.065,1036.978,33.136,843.433,0.012,0.03
2272,"10","m5","yu7u","1","u","laryngealized","F",151,1.781,-13.654,4.452,-5.528,28.506,6.276,18.346,4.938,12.875,20.684,35.133,40.522,43.912,177.389,301.528,1099.084,44.438,666.081,0.012,0.026
2273,"01","m5","yu7u","2","u","laryngealized","F",139,-1.017,-9.576,-0.281,9.397,19.098,1.533,13.89,11.141,15.337,21.878,34.189,38.246,41.36,149.963,306.446,1982.931,6.331,216.753,0.096,0.076
2273,"02","m5","yu7u","2","u","laryngealized","F",139,-1.017,-9.576,-0.281,9.397,19.098,1.533,13.89,11.141,15.337,21.878,34.189,38.246,41.36,151.882,310.825,1993.928,7.831,466.755,0.228,0.072
2273,"03","m5","yu7u","2","u","laryngealized","F",139,-0.511,-2.697,1.243,17.518,11.755,-0.285,15.248,22.409,17.782,27.028,38.898,41.365,44.207,153.845,313.115,1513.777,10.477,871.396,0.216,0.024
2273,"04","m5","yu7u","2","u","laryngealized","F",139,0.149,-2.99,0.302,7.298,22.944,0.316,19.097,14.106,17.224,27.527,38.196,41.654,44.519,150.404,308.478,1380.141,12.822,488.635,0.146,0.024
2273,"05","m5","yu7u","2","u","laryngealized","F",139,1.281,-4.789,-1.152,3.784,26.494,1.784,20.224,11.775,14.89,23.358,34.706,39.282,42.396,150.459,312.633,1650.551,24.93,616.364,0.083,0.027
2273,"06","m5","yu7u","2","u","laryngealized","F",139,-0.375,-9.65,-0.61,11.912,16.803,0.634,15.355,11.007,14.477,18.372,31.386,36.615,40.641,165.752,317.18,2181.764,14.225,416.479,0.042,0.046
2273,"07","m5","yu7u","2","u","laryngealized","F",139,-3.884,-13.699,1.446,8.997,17.652,-1.084,9.17,6.128,14.006,18.32,32.532,36.607,40.258,141.741,336.052,2347.489,41.286,315.517,0.03,0.02
2273,"08","m5","yu7u","2","u","laryngealized","F",139,-4.218,-16.21,1.514,6.026,18.801,3.254,8.81,5.977,15.071,19.861,32.945,36.469,39.227,134.166,338.142,2348.654,74.065,363.615,0.013,0.014
2273,"09","m5","yu7u","2","u","laryngealized","F",139,-0.306,-15.221,-3.183,11.142,17.638,5.212,9.732,8.853,15.195,21.34,32.968,37.132,39.33,140.959,296.292,2327.577,45.228,493.38,0.013,0.022
2273,"10","m5","yu7u","2","u","laryngealized","F",139,2.804,-12.348,-5.8,14.227,17.434,4.841,11.774,12.228,15.195,21.34,32.968,37.132,39.33,152.859,285.849,2238.031,58.831,455.716,0.013,0.021
2274,"01","m5","yu7u","3","u","laryngealized","F",172,-1.34,-3.616,-1.72,4.877,27.77,-0.554,11.202,8.098,13.546,21.297,27.164,32.6,36.563,144.833,299.445,1320.288,21.803,232.964,0.204,0.061
2274,"02","m5","yu7u","3","u","laryngealized","F",172,1.533,-0.552,-1.001,2.331,30.451,1.786,12.152,8.673,13.546,21.297,27.164,32.6,36.563,151.314,310.237,1384.61,20.331,274.264,0.266,0.08
2274,"03","m5","yu7u","3","u","laryngealized","F",172,0.76,-0.412,-1.104,2.427,29.815,0.992,13.204,7.914,13.203,22.364,26.957,30.365,33.935,153.641,311.238,1365.779,16.208,310.744,0.386,0.062
2274,"04","m5","yu7u","3","u","laryngealized","F",172,-0.32,-0.071,-0.989,1.342,30.804,-0.201,13.646,6.475,12.203,21.278,26.22,30.847,34.998,152.351,311.286,1369.287,9.355,250.07,0.459,0.032
2274,"05","m5","yu7u","3","u","laryngealized","F",172,-1.109,-0.639,-0.277,3.772,27.015,-0.989,14.075,8.351,13.359,20.72,27.543,32.713,36.727,151.766,306.939,1337.95,11.245,146.944,0.364,0.029
2274,"06","m5","yu7u","3","u","laryngealized","F",172,-0.31,-1.901,-2.99,6.501,26.308,-0.015,13.308,9.71,15.082,21.257,27.136,32.356,36.596,143.504,296.553,1288.245,32.505,180.823,0.207,0.018
2274,"07","m5","yu7u","3","u","laryngealized","F",172,-0.272,-3.483,-4.361,6.38,27.38,-0.015,10.341,8.959,13.909,22.505,27.947,33.718,37.838,140.773,289.453,1270.19,15.678,105.935,0.173,0.045
2274,"08","m5","yu7u","3","u","laryngealized","F",172,-4.142,-6.055,-0.374,9.176,24.752,-3.235,8.159,9.304,12.882,20.367,26.887,33.942,37.827,141.222,301.726,1152.595,17.705,184.383,0.139,0.031
2274,"09","m5","yu7u","3","u","laryngealized","F",172,-3.73,-10.144,-1.807,5.908,27.103,-0.897,7.948,7.419,14.062,20.578,27.358,34.101,37.853,141.546,314.114,1279.815,54.292,108.448,0.052,0.016
2274,"10","m5","yu7u","3","u","laryngealized","F",172,-3.99,-14.225,-2.983,2.49,29.861,-0.502,2.968,3.105,16.021,22.823,28.866,35.517,39.373,150.769,309.701,1335.644,39.717,69.024,0.032,0.012
2275,"01","m5","za7a","1","a","laryngealized","F",167,-6.994,-3.172,10.348,0.612,17.98,10.726,17.628,9.576,19.455,21.862,22.425,29.631,33.393,158.294,490.222,1320.24,50.579,158.276,0.648,0.062
2275,"02","m5","za7a","1","a","laryngealized","F",167,-7.109,0.988,6.699,8.088,15.072,11.017,18.213,12.808,19.455,21.862,22.425,29.631,33.393,153.466,531.75,1292.021,70.291,241.519,0.695,0.027
2275,"03","m5","za7a","1","a","laryngealized","F",167,-5.914,2.404,10.035,5.081,12.697,12.434,20.556,13.888,23.668,34.924,34.911,40.012,41.564,150.728,577.662,1243.725,72.135,272.639,0.659,0.045
2275,"04","m5","za7a","1","a","laryngealized","F",167,-4.06,3.187,14.567,-2.873,16.416,13.337,21.917,11.727,20.554,29.891,28.955,34.502,36.468,144.915,592.64,1230.793,96.86,359.848,0.527,0.043
2275,"05","m5","za7a","1","a","laryngealized","F",167,-5.005,1.258,15.572,-5.268,18.887,15.645,22.02,9.712,18.23,20.164,19.838,27.444,31.678,139.398,590.864,1206.569,142.713,289.034,0.415,0.026
2275,"06","m5","za7a","1","a","laryngealized","F",167,-9.083,-3.387,15.77,-6.698,21.212,12.508,15.013,6.431,18.221,19.608,19.726,27.326,31.598,127.139,588.689,1176.032,87.893,198.549,0.388,0.021
2275,"07","m5","za7a","1","a","laryngealized","F",167,-9.531,-7.339,8.009,1.427,19.155,6.381,13.51,6.809,18.836,16.449,18.128,26.107,30.739,113.48,573.518,1154.23,62.335,261.697,0.335,0.015
2275,"08","m5","za7a","1","a","laryngealized","F",167,-9.899,-9.65,5.008,5.757,17.503,4.905,14.253,6.931,18.287,14.951,17.01,25.445,30.523,99.915,601.445,1199.955,74.281,185.168,0.242,0.033
2275,"09","m5","za7a","1","a","laryngealized","F",167,-5.499,-8.525,4.474,5.181,20.227,9.713,16.324,10.881,17.62,14.142,16.021,24.758,29.793,100.645,572.578,1278.662,112.847,202.779,0.184,0.031
2275,"10","m5","za7a","1","a","laryngealized","F",167,-5.657,-9.348,5.563,5.501,19.798,10.666,15.342,11.284,17.62,14.142,16.021,24.758,29.793,100.645,503.143,1378.921,105.038,274.31,0.184,0.02
2276,"01","m5","za7a","2","a","laryngealized","F",163,-7.536,-3.302,14.378,-1.593,21.187,15.051,19.201,11.823,18.131,20.647,23.772,31.512,34.873,146.14,521.446,1276.516,83.071,222.09,0.502,0.043
2276,"02","m5","za7a","2","a","laryngealized","F",163,-6.285,2.845,14.17,2.202,16.974,14.366,22.754,19.285,18.131,20.647,23.772,31.512,34.873,145.182,549.953,1270.073,88.345,438.738,0.506,0.057
2276,"03","m5","za7a","2","a","laryngealized","F",163,-6.364,2.868,16.728,-2.278,17.742,14.026,23.364,17.542,22.469,34.344,35.538,40.761,41.755,142.086,548.471,1243.351,122.198,396.752,0.476,0.044
2276,"04","m5","za7a","2","a","laryngealized","F",163,-8.88,0.223,18.4,-5.332,19.982,12.577,20.108,10.213,19.71,30.727,31.636,37.745,38.945,137.426,532.96,1185.367,122.63,281.098,0.36,0.022
2276,"05","m5","za7a","2","a","laryngealized","F",163,-8.001,-2.483,16.787,-5.686,19.705,13.16,19.737,9.001,17.323,22.241,24.503,32.705,35.625,128.863,558.945,1179.691,97.518,281.809,0.262,0.035
2276,"06","m5","za7a","2","a","laryngealized","F",163,-7.613,-4.893,14.593,-4.275,20.497,14.581,17.861,9.238,17.618,15.577,19.325,28.087,32.214,127.016,521.283,1150.963,147.877,329.649,0.194,0.029
2276,"07","m5","za7a","2","a","laryngealized","F",163,-11.545,-6.805,17.112,-3.994,24.753,14.52,15.91,8.685,17.567,13.341,16.896,25.518,30.175,139.5,474.203,1223.991,144.922,163.106,0.12,0.026
2276,"08","m5","za7a","2","a","laryngealized","F",163,-6.58,-4.967,10.542,2.509,23.376,17.947,16.941,13.14,16.463,13.948,18.303,27.345,32.121,135.199,455.696,1227.687,155.071,175.112,0.07,0.028
2276,"09","m5","za7a","2","a","laryngealized","F",163,-4.669,-6.508,8.213,5.364,22.436,17.758,19.575,13.588,16.208,15.894,21.545,29.472,34.041,141.036,479.77,1250.784,137.939,309.297,0.038,0.019
2276,"10","m5","za7a","2","a","laryngealized","F",163,-5.266,-8.34,8.626,5.472,22.413,17.799,20.723,12.642,16.208,15.894,21.545,29.472,34.041,136.874,438.188,1274.471,217.053,344.311,0.038,0.014
2277,"01","m5","za7a","3","a","laryngealized","F",161,-6.113,-5.942,12.078,-0.191,18.732,11.285,17.701,12.267,17.752,19.845,22.751,30.22,34.433,150.333,488.113,1251.891,84.538,341.323,0.345,0.03
2277,"02","m5","za7a","3","a","laryngealized","F",161,-6.194,0.474,8.352,8.943,17.521,13.756,21.097,16.312,17.752,19.845,22.751,30.22,34.433,149.967,531.052,1290.6,81.127,297.876,0.363,0.046
2277,"03","m5","za7a","3","a","laryngealized","F",161,-6.009,1.001,11.974,6.539,15.332,13.279,21.746,17.93,21.123,31.605,34.547,39.15,40.982,145.006,560.913,1282.545,53.808,221.987,0.383,0.035
2277,"04","m5","za7a","3","a","laryngealized","F",161,-6.884,0.303,17.416,0.654,14.411,12.415,21.326,16.895,18.525,23.473,25.692,32.489,36.202,138.24,541.551,1234.723,83.638,250.307,0.345,0.036
2277,"05","m5","za7a","3","a","laryngealized","F",161,-9.096,-3.521,17.17,-1.351,16.247,11.412,17.425,13.112,17.238,16.571,19.269,27.772,33.069,124.671,564.075,1282.41,64.281,179.547,0.266,0.031
2277,"06","m5","za7a","3","a","laryngealized","F",161,-11.189,-9.964,9.558,3.934,16.374,5.652,12.727,10.081,17.062,17.735,19.547,27.892,32.645,116.917,577.259,1308.151,35.514,118.643,0.172,0.015
2277,"07","m5","za7a","3","a","laryngealized","F",161,-8.878,-11.639,12.355,-3.059,20.326,6.507,12.958,9.775,17.533,16.584,19.774,27.622,32.063,114.518,520.183,1293.403,89.983,192.702,0.094,0.042
2277,"08","m5","za7a","3","a","laryngealized","F",161,-1.327,-7.801,12.39,-4.145,21.596,14.079,20.059,12.84,16.168,16.281,20.301,28.443,33.161,102.825,534.227,1334.203,110.983,184.578,0.058,0.032
2277,"09","m5","za7a","3","a","laryngealized","F",161,0.423,-10.342,4.313,-4.563,26.582,15.311,17.486,5.23,16.246,16.396,20.684,28.568,33.203,97.406,491.607,1314.067,107.862,184.524,0.045,0.02
2277,"10","m5","za7a","3","a","laryngealized","F",161,-0.771,-13.465,1.705,-5.196,29.996,13.34,13.442,0.857,16.246,16.396,20.684,28.568,33.203,97.746,636.753,1461.331,155.364,180.042,0.045,0.011
2278,"01","m5","zah","1","a","breathy","L",108,-3.338,-0.709,16.637,-3.032,18.797,16.22,25.912,11.288,20.657,30.348,33.792,41.058,42.38,143.704,544.357,1251.285,122.682,385.669,0.174,0.031
2278,"02","m5","zah","1","a","breathy","L",108,-3.338,-0.709,16.637,-3.032,18.797,16.22,25.912,11.288,20.657,30.348,33.792,41.058,42.38,141.949,544.435,1280.839,95.652,337.976,0.212,0.058
2278,"03","m5","zah","1","a","breathy","L",108,-3.622,1.806,17.886,-2.555,22.07,16.818,27.152,13.85,20.657,30.348,33.792,41.058,42.38,140.242,547.078,1307.127,120.192,400.887,0.21,0.041
2278,"04","m5","zah","1","a","breathy","L",108,-4.118,1.023,18.448,-3.273,21.428,16.016,26.47,13.254,19.748,28.985,31.48,38.855,40.611,135.385,552.136,1282.482,101.36,259.332,0.204,0.032
2278,"05","m5","zah","1","a","breathy","L",108,-2.633,-0.53,14.452,-0.741,19.355,15.088,24.783,11.258,21.189,27.827,30.818,38.859,40.98,129.834,557.57,1249.234,69.351,268.295,0.177,0.056
2278,"06","m5","zah","1","a","breathy","L",108,-0.04,-0.949,10.437,1.67,16.008,15.332,24.968,10.205,21.694,31.709,34.94,41.999,43.167,133.102,542.25,1233.299,109.809,491.335,0.161,0.063
2278,"07","m5","zah","1","a","breathy","L",108,-1.606,-0.693,15.673,-4.073,16.272,16.405,26.566,10.529,21.257,33.444,37.527,43.849,44.273,131.27,515.684,1169.043,184.682,606.326,0.153,0.046
2278,"08","m5","zah","1","a","breathy","L",108,-5.258,-1.163,21.302,-8.14,19.427,17.275,26.746,10.46,19.511,29.652,33.722,41.188,42.433,130.589,538.598,1224.513,174.898,411.705,0.132,0.044
2278,"09","m5","zah","1","a","breathy","L",108,-6.456,-2.545,19.141,-3.334,19.681,17.171,25.649,11.568,18.345,28.841,32.279,40.177,41.713,125.731,559.276,1268.738,120.508,298.471,0.115,0.045
2278,"10","m5","zah","1","a","breathy","L",108,-6.456,-2.545,19.141,-3.334,19.681,17.171,25.649,11.568,18.345,28.841,32.279,40.177,41.713,125.202,559.276,1268.738,120.508,298.471,0.115,0.019
2279,"01","m5","zah","2","a","breathy","L",121,-2.274,-1.493,13.861,-3.618,22.566,13.952,20.153,14.541,20.33,30.31,32.702,40.247,43.466,140.252,510.709,1275.061,84.819,223.217,0.223,0.03
2279,"02","m5","zah","2","a","breathy","L",121,-2.274,-1.493,13.861,-3.618,22.566,13.952,20.153,14.541,20.33,30.31,32.702,40.247,43.466,139.338,528.487,1281.782,75.706,259.315,0.359,0.06
2279,"03","m5","zah","2","a","breathy","L",121,-2.218,1.586,12.69,-3.292,20.388,13.113,20.609,14.276,21.16,29.969,32.125,38.576,40.895,134.733,545.095,1235.222,56.849,153.099,0.368,0.067
2279,"04","m5","zah","2","a","breathy","L",121,1.027,1.396,9.837,-3.588,22.142,12.945,20.284,13.175,21.712,30.352,32.826,39.693,42.07,131.596,543.939,1198.431,57.073,184.712,0.331,0.066
2279,"05","m5","zah","2","a","breathy","L",121,0.575,0.268,10.348,-3.729,22.871,12.771,20.575,11.663,22.69,32.404,35.227,42.246,44.427,132.891,536.165,1247.285,100.509,210.778,0.257,0.044
2279,"06","m5","zah","2","a","breathy","L",121,-4.747,-1.434,17.1,-4.606,21.429,13.432,20.639,12.216,20.921,33.554,35.004,41.732,43.951,131.292,531.642,1285.238,169.813,156.932,0.181,0.042
2279,"07","m5","zah","2","a","breathy","L",121,-6.552,-2.894,20.015,-5.248,22.577,14.697,18.763,14.366,18.957,28.864,30.712,38.89,42.677,130.53,517.458,1282.739,118.436,92.006,0.113,0.041
2279,"08","m5","zah","2","a","breathy","L",121,-3.093,-3.412,16.723,-4.223,23.419,15.049,19.033,17.39,18.392,27.336,30.241,38.876,43.717,129.274,495.006,1276.794,77.88,188.437,0.074,0.047
2279,"09","m5","zah","2","a","breathy","L",121,-0.941,-4.188,9.909,-0.662,23.875,15.104,21.3,18.372,17.961,28.153,31.613,39.929,44.711,131.875,463.692,1249.893,109,201.153,0.057,0.044
2279,"10","m5","zah","2","a","breathy","L",121,-1.119,-4.629,7.421,1.541,24.478,15.909,21.651,18.249,17.961,28.153,31.613,39.929,44.711,139.889,444.954,1236.982,132.409,218.176,0.057,0.028
228,"01","f3","ze7e","3","e","laryngealized","F",204,5.587,-2.082,0.877,6.225,18.977,9.541,9.984,14.307,16.322,20.227,34.387,37.813,37.884,227.034,455.245,2207.78,27.326,109.697,0.192,0.045
228,"02","f3","ze7e","3","e","laryngealized","F",204,10.563,3.126,-1.5,10.143,14.96,11.186,18.264,19.051,19.772,34.499,45.596,47.614,47.291,225.046,441.664,2253.483,25.849,109.248,0.312,0.053
228,"03","f3","ze7e","3","e","laryngealized","F",204,10.119,2.864,-1.509,7.802,18.434,10.929,15.14,17.618,20.674,33.263,44.017,45.947,45.74,210.986,412.671,2325.815,26.24,93.571,0.219,0.053
228,"04","f3","ze7e","3","e","laryngealized","F",204,6.757,-2.266,-1.057,5.844,19.116,7.659,7.557,12.898,17.281,22.608,36.115,38.729,39.266,207.239,400.407,2348.67,39.963,88.475,0.11,0.042
228,"05","f3","ze7e","3","e","laryngealized","F",204,5.065,-5.77,-0.514,6.409,17.944,10.115,6.99,11.142,14.754,16.524,31.001,33.735,34.24,233.754,439.655,2361.239,21.048,98.235,0.074,0.024
228,"06","f3","ze7e","3","e","laryngealized","F",204,2.854,-7.084,2.614,5.257,17.886,7.555,7.24,12.131,15.7,15.353,29.504,32.765,33.201,187.457,430.329,2410.263,31.658,115.682,0.067,0.023
228,"07","f3","ze7e","3","e","laryngealized","F",204,0.437,-6.746,4.881,4.768,18.002,9.768,6.673,11.952,16.552,16.202,30.827,34.954,35.265,175.059,392.323,2442.382,38.823,135.733,0.098,0.024
228,"08","f3","ze7e","3","e","laryngealized","F",204,5.713,-2.243,1.395,5.285,18.659,8.147,7.901,13.269,14.613,17.554,31.665,35.627,35.026,197.5,385.575,2492.156,28.691,113.564,0.146,0.045
228,"09","f3","ze7e","3","e","laryngealized","F",204,7.437,2.317,0.819,6.004,21.988,11.934,13.649,18.378,13.998,14.019,31.457,36.983,36.979,201.176,301.812,2515.251,71.95,103.225,0.128,0.095
228,"10","f3","ze7e","3","e","laryngealized","F",204,0.938,1.642,2.818,6.537,25.768,8.668,10.736,14.828,12.933,14.052,32.908,38.071,37.478,193.605,276.46,2480.656,84.939,349.872,0.09,0.073
2280,"01","m5","zah","3","a","breathy","L",90,-7.48,-7.488,15.08,1.133,16.608,13.878,22.395,15.911,15.791,19.269,24.225,33.019,38.314,128.514,554.415,1366.553,118.999,373.877,0.093,0.041
2280,"02","m5","zah","3","a","breathy","L",90,-7.48,-7.488,15.08,1.133,16.608,13.878,22.395,15.911,15.791,19.269,24.225,33.019,38.314,131.642,505.519,1466.503,99.228,485.997,0.093,0.075
2280,"03","m5","zah","3","a","breathy","L",90,-7.48,-7.488,15.08,1.133,16.608,13.878,22.395,15.911,15.791,19.269,24.225,33.019,38.314,131.329,518.73,1414.143,137.778,411.622,0.162,0.089
2280,"04","m5","zah","3","a","breathy","L",90,-8.281,-4.592,17.099,-0.418,17.451,11.903,23.135,17.058,15.791,19.269,24.225,33.019,38.314,129.844,552.69,1353.665,120.206,373.937,0.14,0.07
2280,"05","m5","zah","3","a","breathy","L",90,-7.848,-4.905,16.486,-0.165,16.665,13.769,22.965,16.183,17.164,22.476,26.299,34.543,39.452,127.96,562.486,1328.38,121.918,409.016,0.096,0.055
2280,"06","m5","zah","3","a","breathy","L",90,-7.195,-5.855,14.621,1.486,16.223,15.724,23.144,16.021,16.648,19.761,24.365,32.816,38.043,126.953,562.735,1319.85,122.091,354.596,0.078,0.054
2280,"07","m5","zah","3","a","breathy","L",90,-7.295,-7.615,13.867,2.369,16.069,14.965,22.243,15.61,15.559,18.319,23.662,32.466,37.916,135.272,581.269,1379.369,121.434,351.02,0.052,0.034
2280,"08","m5","zah","3","a","breathy","L",90,-7.747,-10.288,14.243,2.711,15.887,13.124,21.456,15.564,14.416,17.419,23.095,32.496,37.979,140.605,586.248,1359.907,103.965,300.716,0.037,0.015
2280,"09","m5","zah","3","a","breathy","L",90,-6.575,-11.472,14.842,-0.097,18.139,12.959,21.524,15.299,13.852,17.403,23.285,32.931,38.407,145.305,553.722,1319.868,120.542,316.037,0.031,0.062
2280,"10","m5","zah","3","a","breathy","L",90,-6.575,-11.472,14.842,-0.097,18.139,12.959,21.524,15.299,13.852,17.403,23.285,32.931,38.407,142.897,553.722,1319.868,120.542,316.037,0.031,0.002
2281,"01","m5","zahg","1","a","breathy","L",92,-1.869,-2.24,11.685,-2.488,23.106,10.766,19.239,12.466,20.482,36.12,38.111,45.438,46.372,143.905,544.835,1294.013,70.856,146.146,0.254,0.03
2281,"02","m5","zahg","1","a","breathy","L",92,-1.869,-2.24,11.685,-2.488,23.106,10.766,19.239,12.466,20.482,36.12,38.111,45.438,46.372,142.755,544.056,1290.76,52.134,129.055,0.329,0.032
2281,"03","m5","zahg","1","a","breathy","L",92,-1.869,-2.24,11.685,-2.488,23.106,10.766,19.239,12.466,20.482,36.12,38.111,45.438,46.372,140.083,548.983,1282.361,48.307,140.703,0.315,0.039
2281,"04","m5","zahg","1","a","breathy","L",92,-6.941,-2.01,15.017,-0.067,23.343,9.426,19.246,10.135,19.091,32.784,35.445,43.465,44.209,137.164,553.046,1286.571,64.149,161.834,0.318,0.025
2281,"05","m5","zahg","1","a","breathy","L",92,-6.643,-2.403,15.175,-1.506,23.229,9.173,18.339,10.639,19.895,34.805,36.905,44.466,44.883,137.672,552.494,1263.793,72.833,118.76,0.286,0.046
2281,"06","m5","zahg","1","a","breathy","L",92,-4.163,-2.372,14.036,-3.733,23.426,10.257,17.784,11.736,20.883,37.201,38.678,45.809,46.319,136.306,552.107,1254.467,61.504,131.283,0.229,0.055
2281,"07","m5","zahg","1","a","breathy","L",92,0.029,-2.331,10.306,-4.051,23.227,11.154,18.339,12.846,21.05,37.209,39.158,46.253,47.332,132.834,545.477,1285.115,63.766,143.643,0.192,0.056
2281,"08","m5","zahg","1","a","breathy","L",92,3.378,-2.214,7.095,-2.685,22.69,11.841,20.294,14.186,20.261,35.571,38.001,45.466,47.312,132.415,539,1334.949,81.152,150.414,0.165,0.055
2281,"09","m5","zahg","1","a","breathy","L",92,3.054,-1.907,8.515,-1.969,22.781,13.003,22.391,15.308,20.261,35.571,38.001,45.466,47.312,133.25,515.334,1379.416,133.077,207.114,0.165,0.058
2281,"10","m5","zahg","1","a","breathy","L",92,3.054,-1.907,8.515,-1.969,22.781,13.003,22.391,15.308,20.261,35.571,38.001,45.466,47.312,133.531,515.334,1379.416,133.077,207.114,0.165,0.035
2282,"01","m5","zahg","2","a","breathy","L",70,-2.009,-3.292,16.231,-4.496,19.434,15.855,28.826,12.483,17.852,23.688,27.695,34.59,38,137.611,548.273,1250.687,73.786,417.237,0.111,0.049
2282,"02","m5","zahg","2","a","breathy","L",70,-2.009,-3.292,16.231,-4.496,19.434,15.855,28.826,12.483,17.852,23.688,27.695,34.59,38,137.993,537.513,1326.501,51.214,304.143,0.111,0.046
2282,"03","m5","zahg","2","a","breathy","L",70,-2.009,-3.292,16.231,-4.496,19.434,15.855,28.826,12.483,17.852,23.688,27.695,34.59,38,138.658,542.459,1322.835,55.037,331.434,0.185,0.039
2282,"04","m5","zahg","2","a","breathy","L",70,-2.009,-3.292,16.231,-4.496,19.434,15.855,28.826,12.483,17.852,23.688,27.695,34.59,38,138.064,542.828,1281.627,74.65,544.915,0.149,0.032
2282,"05","m5","zahg","2","a","breathy","L",70,-3.572,-2.155,16.647,-3.265,19.949,14.444,28.468,13.245,17.852,23.688,27.695,34.59,38,137.629,537.107,1219.706,94.405,701.822,0.125,0.042
2282,"06","m5","zahg","2","a","breathy","L",70,-2.461,-2.785,16.35,-4.943,20.167,15.199,29.415,12.246,17.315,25.726,29.437,35.828,38.824,138.288,544.33,1213.121,68.746,437.467,0.078,0.051
2282,"07","m5","zahg","2","a","breathy","L",70,-1.46,-3.578,16.002,-5.42,19.524,15.902,29.264,11.735,18.058,23.829,27.809,34.584,37.969,135.902,557.98,1226.581,58.843,293.709,0.067,0.058
2282,"08","m5","zahg","2","a","breathy","L",70,-1.278,-3.946,15.966,-4.19,18.697,16.765,28.519,12.554,18.175,20.799,25.224,33.002,37.007,133.913,553.921,1229.465,75.933,263.054,0.07,0.059
2282,"09","m5","zahg","2","a","breathy","L",70,-1.682,-3.988,16.665,-3.623,18.362,17.277,27.798,13.662,18.175,20.799,25.224,33.002,37.007,138.051,579.421,1193.582,129.88,332.517,0.07,0.058
2282,"10","m5","zahg","2","a","breathy","L",70,-1.682,-3.988,16.665,-3.623,18.362,17.277,27.798,13.662,18.175,20.799,25.224,33.002,37.007,139.393,579.421,1193.582,129.88,332.517,0.07,0.038
2283,"01","m5","zahg","3","a","breathy","L",86,-2.54,-2.801,13.18,-1.272,22.099,13.022,21.711,13.422,19.404,36.428,38.353,45.471,46.804,142.839,530.328,1310.886,82.434,186.535,0.147,0.044
2283,"02","m5","zahg","3","a","breathy","L",86,-2.54,-2.801,13.18,-1.272,22.099,13.022,21.711,13.422,19.404,36.428,38.353,45.471,46.804,140.797,514.463,1309.248,79.212,175.625,0.212,0.028
2283,"03","m5","zahg","3","a","breathy","L",86,-2.54,-2.801,13.18,-1.272,22.099,13.022,21.711,13.422,19.404,36.428,38.353,45.471,46.804,140.72,535.728,1316.669,65.899,221.101,0.2,0.054
